hping, 6411, 91466
impute2, 2401, 1999
imake, 2554, 6704
iproute2, 2405, 2027
intel-oneapi-ccl, 2449, 3677
iperf3, 2401, 1999
intel-oneapi-mkl, 2454, 2876
intel-oneapi-tbb, 2408, 2019
intel-mpi, 2426, 2145
hipify-clang, 42280, 749847
isc-dhcp, 3371, 24597
hisea, 42148, 749416
icu4c, 6315, 87415
hipfort, 42289, 749948
htslib, 42235, 750457
hsakmt-roct, 42132, 746812
hipcub, 42850, 754585
hipfft, 42479, 753398
intel-parallel-studio, 3066, 3840
hpcc, 42893, 772163
httpie, 42230, 750016
hssp, 42210, 750039
hpcviewer, 42202, 749948
hsa-rocr-dev, 42132, 746791
hub, 42152, 749444
hmmer, 42247, 756108
hipsycl, 42317, 750277
hpcg, 42172, 751105
hipsparse, 43172, 758308
hpx, 44744, 768674
hpx5, 43081, 772368
hipace, 48590, 856218
hipblas, 43717, 768201
herwig3, 56453, 1050017
hpgmg, 65875, 1033402
intltool, 3629, 39139
istio, 2404, 2020
isl, 3168, 21372
hdf-eos5, 42174, 749484
intel-xed, 6375, 87458
iso-codes, 6345, 87979
itstool, 6262, 87272
hpccg, 42162, 751080
judy, 2401, 1999
k8, 2436, 2864
jube, 6624, 89264
hoomd-blue, 43092, 774566
jstorm, 2401, 1999
jimtcl, 2403, 2013
hdf-eos2, 42339, 753871
kbproto, 2512, 4611
ibm-databroker, 42239, 750775
kbd, 3217, 23153
halc, 43228, 789317
kaks-calculator, 2401, 1999
jpegoptim, 2427, 2842
hdf, 42299, 751188
gtkplus, 42132, 746788
gqrx, 45198, 855655
i3, 42411, 759248
hc, 48714, 927882
hercules, 54877, 1044656
hic-pro, 52814, 1085739
homer, 50481, 1151279
intel-llvm, 42173, 749478
igprof, 42178, 749604
jbigkit, 2402, 2006
gslib, 42201, 752702
hpl, 42201, 752678
h5bench, 42268, 751536
jdk, 2526, 2260
jemalloc, 2426, 2103
hip-rocclr, 42132, 746784
helics, 42416, 752402
groff, 42292, 754271
healpix-cxx, 42231, 756760
gridlab-d, 42586, 763244
heaptrack, 42620, 755810
heffte, 49485, 820571
gromacs, 47914, 846571
grass, 49336, 926350
icet, 42179, 751237
hybrid-lambda, 42188, 749921
herwigpp, 55494, 1026339
gmsh, 70055, 1146521
hyphy, 42284, 749819
hyperscan, 42214, 751332
interproscan, 42377, 756266
hybpiper, 42852, 771535
jq, 3069, 16345
hpctoolkit, 45393, 804107
json-cwx, 3141, 20465
intel-gpu-tools, 42206, 750564
ignite, 42151, 749782
igvtools, 42157, 749800
hydrogen, 48621, 796147
infernal, 42156, 751062
hypre, 45352, 772748
jellyfish, 6265, 87376
json-glib, 7140, 98824
httping, 2405, 2027
iozone, 2402, 2006
iperf2, 2401, 1999
hydra, 2401, 1999
intel-oneapi-dnn, 2426, 2836
intel-mkl, 2508, 3101
keyutils, 2404, 2020
intel-oneapi-mpi, 2431, 2858
iptraf-ng, 2546, 4717
intel-oneapi-ipp, 2431, 2842
last, 2401, 1999
lastz, 2402, 2006
lame, 2433, 2849
keepalived, 3054, 14134
kvasir-mpl, 2401, 1999
ima-evm-utils, 3144, 20486
ipcalc, 3161, 21327
krb5, 3184, 17064
kmod, 3145, 20493
icarus, 6419, 90813
icedtea, 42132, 746775
karma, 6544, 97927
httpress, 7660, 105549
imagemagick, 42228, 751637
ibmisc, 44023, 807766
iq-tree, 42272, 754433
lcals, 2408, 2023
lcov, 2402, 2006
kraken, 6293, 88549
less, 2402, 2006
intel-tbb, 42412, 750149
lbxproxy, 3562, 34956
lftp, 3178, 17341
libaio, 2409, 2008
lesstif, 3659, 37835
libao, 3149, 20607
lbzip2, 2401, 1999
libatasmart, 3143, 20479
libbinio, 2402, 2006
libbacktrace, 3142, 20472
libapplewm, 3465, 31155
irep, 42226, 750489
lhapdf5, 6291, 87373
libblastrampoline, 2406, 2034
hugo, 42224, 749585
intel-mpi-benchmarks, 42164, 751124
libapreq2, 6653, 97789
isaac-server, 42397, 753383
isaac, 42445, 756816
ipopt, 42926, 788648
libc, 2427, 2051
libcap, 2401, 1999
libbsd, 2442, 2900
jags, 42155, 751317
libcerf, 2401, 1999
libbytesize, 6439, 91994
libconfig, 3148, 20602
libcap-ng, 6626, 92822
libdaemon, 2403, 2013
libbeato, 2401, 1999
libasr, 2402, 2006
libatomic-ops, 2402, 2006
libcyaml, 3179, 21407
libdc1394, 3160, 21206
libdrm, 3226, 23144
libconfuse, 6408, 90786
libcumlprims, 6405, 88751
libdmx, 3465, 31155
libelf, 2409, 2015
libcroco, 7725, 115732
libcgroup, 6445, 92121
kaldi, 42435, 758039
libassuan, 6495, 94401
lhapdf, 42179, 125914
libdeflate, 6573, 94882
jsoncpp, 42290, 749801
libeatmydata, 2432, 2034
jackcess, 42250, 756077
libedit, 2553, 4969
libev, 3148, 20486
ioapi, 43520, 790348
libestr, 3143, 20479
libevent, 3111, 14284
libevdev, 3145, 20493
libfastcommon, 2405, 2027
libffi, 2402, 2006
junit4, 42174, 749963
libfyaml, 2445, 3654
libfontenc, 2575, 6657
iwyu, 42362, 749907
libexif, 7140, 98824
ispc, 42261, 750375
itensor, 42200, 751083
itsx, 42269, 758868
json-c, 42132, 746812
jafka, 42164, 749846
jmol, 42148, 749761
itk, 42993, 776040
kahip, 42249, 753273
libgcrypt, 6498, 94432
json-fortran, 42271, 749686
kallisto, 42211, 750245
kaiju, 47346, 874433
jose, 42175, 749942
jansson, 42132, 746813
libgtextutils, 2401, 1999
libgssglue, 2403, 2013
libarchive, 42132, 127098
jchronoss, 42321, 754256
kafka, 42160, 749816
jhpcn-df, 42200, 749770
libharu, 3172, 21436
libctl, 6507, 92365
libfastjson, 3143, 20479
libgpg-error, 6465, 93313
libfuse, 6753, 91849
libgridxc, 2401, 1999
julia, 42477, 751153
libhbaapi, 3143, 20479
libjpeg, 2409, 2026
libimagequant, 2401, 1999
libiconv, 2421, 2048
libhugetlbfs, 2401, 1999
iegenlib, 42200, 750105
libid3tag, 2454, 3679
libice, 2565, 6957
kim-api, 42178, 749518
liblockfile, 2401, 1999
libidn2, 2499, 4581
libfs, 2595, 8137
libiscsi, 3145, 20493
libimobiledevice, 3417, 26105
kibana, 42147, 749754
kineto, 42192, 749873
laszip, 42172, 749476
kealib, 42285, 749862
libiberty, 2412, 2052
libinih, 6709, 91727
jline3, 42157, 749917
kea, 42215, 752707
ldak, 42290, 751634
kadath, 43185, 791319
lemon, 42172, 749476
kdiff3, 42178, 749478
kokkos-kernels-legacy, 42880, 756699
kubernetes, 42149, 749425
kicad, 44164, 810964
kokkos, 46834, 782264
krims, 42230, 749599
libcanberra, 42277, 752967
latex2html, 42399, 758514
kraken2, 42244, 753710
leptonica, 42332, 754302
hudi, 42154, 749891
jali, 43573, 790472
imlib2, 42221, 751514
lcms, 42132, 746805
libceed, 48310, 797522
kcov, 42575, 755597
jasper, 42198, 750139
jblob, 42156, 749788
igv, 42151, 749766
kokkos-legacy, 42830, 753964
jansi-native, 42154, 749891
libmaxminddb, 2401, 1999
libmodbus, 2410, 2062
lazyten, 42744, 771476
libnet, 3141, 20465
kokkos-nvcc-wrapper, 42249, 751504
libnova, 3145, 20485
libmnl, 3143, 20479
libmaus2, 3152, 20488
libnfnetlink, 3143, 20479
libnftnl, 3169, 21573
libnetfilter-queue, 3217, 23145
libnetfilter-cthelper, 3179, 21805
jansi, 42158, 749919
libcint, 42234, 751624
libdwarf, 42447, 755132
legion, 47555, 789335
libecpint, 42256, 755220
leveldb, 42332, 752541
libpam, 3179, 21807
kvtree, 42197, 751302
kentutils, 42273, 749861
kinesis, 42157, 749912
kmergenie, 42420, 757757
latte, 42579, 767454
libaec, 42132, 746814
julea, 43430, 778563
hwloc, 42132, 746800
jetty-project, 42164, 749918
libbson, 42287, 750214
knem, 42132, 746788
imp, 42299, 752953
libmetalink, 6310, 88155
libmicrodns, 6711, 91741
libmbim, 7180, 99383
libmicrohttpd, 6928, 103490
libnids, 7358, 104442
launchmon, 42481, 755979
kylin, 42154, 749891
ladot, 42680, 764839
ldc-bootstrap, 42274, 751641
ldc, 42396, 755310
keepassxc, 42551, 755957
libcatalyst, 42192, 751268
isescan, 44253, 793478
kripke, 44938, 794755
kitty, 42325, 753926
kokkos-kernels, 48654, 800523
libdivsufsort, 42172, 749476
lapackpp, 44717, 773221
kassiopeia, 52865, 991567
libjson, 2405, 2027
libfabric, 42132, 746822
libisal, 3173, 21315
libmacaroons, 3168, 21337
liblognorm, 3221, 23173
libmad, 3141, 20465
libgff, 42172, 749476
libibumad, 42178, 749604
libidl, 7145, 99062
libgeotiff, 42385, 756356
libgd, 42132, 746801
libgit2, 42132, 746829
libtasn1, 2413, 2083
libszip, 2407, 2012
libpng, 2443, 2888
libhio, 42187, 751741
libpipeline, 2506, 3800
liblbfgs, 3148, 20486
liblbxutil, 2603, 7830
libffs, 42339, 758292
libtorrent, 2401, 1999
libtool, 3111, 19269
libpciaccess, 3178, 21213
libtar, 3143, 20479
libkcapi, 3143, 20479
libsamplerate, 3142, 20472
libndp, 3145, 20493
libnfsidmap, 3142, 20472
liboldx, 3373, 28204
libpthread-stubs, 2402, 2006
libsvm, 2402, 2006
libplist, 3155, 20655
libspiro, 3142, 20472
libqrencode, 3183, 21679
libgpuarray, 42205, 750478
libnl, 6400, 90419
libpcap, 6389, 90301
libuuid, 2406, 2005
libmpdclient, 6713, 91755
libvorbis, 2512, 4611
libverto, 3143, 20479
libuv, 3165, 20540
lcio, 49847, 914249
libtomlc99, 2410, 2038
libsigsegv, 2404, 2020
libevpath, 42435, 762005
libshm, 2401, 1999
libmonitor, 2424, 2088
librsb, 2470, 2933
libunistring, 2479, 3750
libxdmcp, 2604, 7495
libusb, 3144, 20375
libfive, 42392, 753373
libunwind, 3199, 20842
libksba, 6506, 94412
libtermkey, 3136, 20252
libtirpc, 3214, 17904
libusbmuxd, 3198, 22116
libp11, 3143, 20479
libnetfilter-cttimeout, 3179, 21805
libnetfilter-conntrack, 3231, 23415
libxevie, 3468, 31275
libxfont, 2879, 15841
libdatrie, 42871, 771656
libxext, 3398, 28492
libxfixes, 3420, 29652
libnsl, 6242, 86207
lammps, 58700, 983495
libuser, 7200, 101219
libristra, 24085, 22035
laghos, 86069, 1199332
libxfont2, 2879, 15841
libxi, 3538, 33074
libxshmfence, 2540, 5794
libxstream, 2401, 1999
libxkbcommon, 3609, 35148
libxmu, 3657, 38160
libxres, 3465, 31155
libxscrnsaver, 3465, 31155
libxp, 3469, 31277
libxkbfile, 3379, 28332
libxv, 3463, 31149
libxrandr, 3535, 33829
libxtst, 3629, 36159
libwhich, 2403, 2013
libxt, 3562, 35009
libxtrap, 3673, 38964
libxpresent, 3696, 39805
libxprintutil, 3734, 41086
libxprintapputil, 3784, 42873
libvpx, 3174, 21359
libvterm, 3128, 20110
libxkbui, 3632, 37870
libxml2, 6242, 86211
libx11, 3347, 26979
libwindowswm, 3452, 30781
libxsmm, 6334, 87566
librelp, 42187, 131704
libflame, 42132, 746810
libmng, 42132, 746808
libyaml, 3163, 20583
libxau, 2539, 5787
libmo-unpack, 42190, 750292
libcircle, 42181, 751438
libdap4, 42191, 750765
libcxxwrap-julia, 42525, 753963
ior, 42336, 756993
libbeagle, 43816, 763980
libabigail, 43231, 780654
libemos, 43586, 782065
libcudf, 44995, 798933
libepoxy, 42132, 746809
libxrender, 3409, 29403
libcuml, 48115, 836573
libxaw, 6522, 96719
libzmq, 3304, 7133
libzip, 2442, 2881
libmmtf-cpp, 42178, 749604
libxxf86dga, 3461, 30917
libxxf86vm, 3472, 31285
libxvmc, 3514, 32903
libxcb, 2765, 11777
linkphase3, 2401, 1999
ligra, 3279, 8231
libxcrypt, 3143, 20479
libxinerama, 3465, 31155
libxfontcache, 3452, 30781
libxxf86misc, 3458, 30909
libxcursor, 3525, 33696
libxcomposite, 3490, 32328
libxdamage, 3493, 32448
linux-headers, 2401, 1999
lmdb, 2405, 2027
lndir, 2538, 5674
libseccomp, 42132, 125642
log4cpp, 2401, 1999
lmbench, 3230, 18730
linux-pam, 3141, 20465
lksctp-tools, 3141, 20465
libxslt, 6580, 96564
libxft, 6242, 86207
libxpm, 6285, 87893
libxaw3d, 6509, 96456
libxc, 8180, 92248
lm-sensors, 6403, 90487
listres, 6566, 98544
lizard, 2402, 2006
looptools, 2402, 2006
lp-solve, 2401, 1999
logstash, 2401, 1999
libical, 42256, 749875
lua, 2615, 6590
log4c, 2518, 4642
libnbc, 42148, 751042
lua-luaposix, 2633, 7406
logrotate, 6361, 91176
log4cxx, 6577, 95863
lustre, 2401, 1999
lua-luajit, 2436, 2065
lvm2, 2539, 4672
lynx, 2544, 4703
lua-lpeg, 2646, 7432
lxc, 3150, 20528
libnotify, 42238, 750545
lzma, 2401, 1999
macfuse, 2422, 2026
libjpeg-turbo, 42132, 746799
luit, 3411, 29637
lzo, 2412, 2055
mafft, 2405, 2027
m4, 2430, 2855
makedepend, 2538, 5674
libtommath, 2402, 2006
libmcrypt, 2401, 1999
libogg, 2402, 2006
libmd, 2404, 2020
maq, 2417, 2039
libsodium, 2410, 2062
loki, 2407, 2017
libpfm4, 2418, 2049
lsf, 2401, 1999
libopts, 2401, 1999
lshw, 2404, 2020
liblouis, 2406, 2034
lsscsi, 2402, 2006
libsigcpp, 2404, 2020
lsof, 2403, 2013
ltrace, 2409, 2008
lbann, 83641, 1384548
lrzip, 2594, 7157
libsm, 2698, 11929
libjwt, 42132, 746806
matlab, 2416, 2056
libluv, 42182, 749722
lua-bitlib, 2631, 7392
libpaper, 3141, 20465
ltp, 3142, 20472
lrslib, 3172, 21488
libint, 42311, 750251
liblas, 47327, 886854
libsndfile, 6451, 92692
libmatheval, 6637, 95416
maverick, 2525, 2211
mawk, 2407, 2012
mark, 2401, 1999
mathematica, 2402, 2006
libsharp, 42168, 751210
mcpp, 2401, 1999
mbdyn, 2412, 2022
mcl, 2401, 1999
megahit, 2438, 2876
mcutils, 2456, 3004
memtester, 2405, 2027
lz4, 42132, 38851
libproxy, 42247, 749882
masa, 6566, 92952
memkind, 3183, 21833
memcached, 3371, 23038
libssh2, 42132, 746805
metaphysicl, 3138, 20356
libssh, 42132, 746807
librdkafka, 42156, 749558
mercurial, 7167, 94069
meson, 6669, 90522
libkml, 43221, 780386
libquo, 42176, 751087
librsvg, 42132, 746801
libpsl, 42132, 124041
libwebp, 42243, 750569
libuecc, 42173, 749483
miniconda3, 2409, 2055
libqglviewer, 42433, 753488
libwebsockets, 42188, 749760
libpulsar, 42393, 754044
libpmemobj-cpp, 42362, 752779
libtlx, 42173, 749483
libsplash, 42327, 751695
libsakura, 42526, 759771
librom, 42907, 775444
libvori, 42175, 749497
miniconda2, 2407, 2041
librmm, 42179, 749606
libnetworkit, 42243, 752471
mg, 2544, 4703
libtree, 42561, 759474
libtiff, 42132, 746805
libvdwxc, 42925, 775238
libnrm, 42179, 750274
libthai, 42894, 774448
libyogrt, 42198, 749688
lighttpd, 42184, 749646
miniforge3, 2405, 2027
miranda, 2401, 1999
miniasm, 2437, 2869
mii, 2401, 1999
minizip, 3147, 20593
lmod, 42294, 753659
minuit, 2420, 2132
mlocate, 2403, 2013
mlhka, 2401, 1999
mmv, 2401, 1999
mkfontscale, 2828, 13503
mkfontdir, 2853, 14690
mitofates, 3200, 24222
lua-sol2, 42184, 749646
libvips, 42419, 755227
llvm-doe, 43865, 754261
lua-mpack, 42154, 749544
likwid, 42242, 750020
minimap2, 42180, 125455
libnfs, 42176, 749504
lis, 42168, 751098
librtlsdr, 42212, 750716
libmesh, 68158, 1084295
log4cplus, 42173, 749483
libspatialindex, 42264, 749667
lordec, 42154, 749541
mapsplice2, 42755, 763269
linsys-v, 42338, 765742
lucene, 42150, 749775
libsecret, 42220, 750032
libspatialite, 42570, 761986
libpeas, 42768, 764894
manta, 42203, 749797
maloc, 42877, 771803
mallocmc, 42318, 750028
llvm-openmp, 42180, 749503
madgraph5amc, 42487, 757581
lzop, 42185, 749856
liggghts, 44699, 819748
lumpy-sv, 42251, 753066
mpest, 2401, 1999
llvm-amdgpu, 42132, 746801
margo, 42660, 757944
linktest, 42170, 755414
llvm-openmp-ompt, 42533, 755783
llvm, 42132, 746708
mad-numdiff, 42173, 749483
libtheora, 42902, 773060
lulesh, 42369, 757069
lua-luafilesystem, 42193, 749626
mpfi, 3295, 24476
maven, 42132, 746817
macsio, 44229, 833908
mokutil, 3161, 21295
mahout, 42173, 749962
moosefs, 2406, 2034
lwm2, 42345, 754046
montage, 2748, 10085
mpfr, 3247, 22887
mpc, 3326, 23984
mariadb-c-client, 42232, 750177
mash, 42264, 755577
lwgrp, 42149, 751049
mbedtls, 42224, 749657
masurca, 42162, 749686
moreutils, 6649, 100182
mc, 42201, 750001
mozjs, 6398, 90790
magma, 46439, 788239
lorene, 42460, 762188
mpdecimal, 6551, 93709
minisign, 42186, 749636
man-db, 42386, 758860
mshadow, 2402, 2006
mpt, 2424, 2011
mapserver, 47337, 885905
mercury, 42495, 753981
mpir, 3181, 21496
mount-point-attributes, 3138, 20356
mariadb, 42132, 746796
minitri, 42156, 751062
muse, 2436, 2864
mirdeep2, 42825, 773073
musl, 2404, 2020
mira, 42272, 751501
multitime, 2401, 1999
meep, 42380, 764096
miniqmc, 42186, 752538
mesa18, 42132, 746777
multitail, 2544, 4703
miopen-opencl, 42720, 755205
metis, 42220, 749583
mindthegap, 42178, 749604
miopen-hip, 43647, 769057
mgis, 42491, 754007
miopengemm, 42332, 750043
modern-wheel, 42247, 749778
mixcr, 42157, 749800
med, 42284, 751599
minighost, 42156, 751062
minigmg, 42148, 751042
mmg, 43025, 776843
mxml, 2403, 2013
nag, 2403, 2013
mxm, 2401, 1999
nasm, 2418, 2051
nano, 2582, 4969
ncbi-magicblast, 2422, 2834
nauty, 3205, 22332
ncftp, 2544, 4703
ncdu, 2557, 4997
ncbi-rmblastn, 2417, 2805
maker, 52955, 1035907
metabat, 42244, 751223
ncompress, 2402, 2006
metall, 42279, 749845
modylas, 42166, 751308
ndiff, 2402, 2006
ncurses, 2528, 3897
mdsplus, 42319, 756590
nalu-wind, 30461, 28103
mdtest, 42148, 751042
miniaero, 42846, 756609
memaxes, 42251, 749737
mesquite, 42158, 751076
meme, 42299, 756715
mesa, 42132, 746785
meraculous, 42504, 759041
megadock, 43707, 758653
ltr-retriever, 43655, 787710
mesa-demos, 42531, 764772
minismac2d, 42148, 751042
miniamr, 42156, 751098
metkit, 44119, 809201
mefit, 47299, 874535
minife, 42279, 754075
memsurfer, 44880, 822352
neartree, 3147, 21049
mpark-variant, 42200, 749513
minced, 42150, 749780
motioncor2, 42161, 749566
mochi-margo, 42637, 757901
modeltest-ng, 42202, 749998
mongo-cxx-driver, 42605, 760095
model-traits, 43303, 780249
mpi, 42132, 747416
mongodb-async-driver, 42154, 749896
mpi-bash, 42231, 755991
minixyce, 42156, 751062
migrate, 42182, 750056
minimd, 42148, 751042
minivite, 42162, 751092
minio, 42149, 749425
mesa-glu, 42178, 749719
mummer4, 6513, 94258
matio, 42191, 749707
microbiomeutil, 42379, 755621
minc-toolkit, 42482, 760932
meshkit, 43805, 803228
migraphx, 44662, 788321
magics, 44120, 796716
lvarray, 56006, 871207
mongo-c-driver, 42550, 757264
mitos, 43334, 768576
moab, 43674, 793622
mapnik, 47490, 889446
ngmerge, 2437, 2869
mosh, 42362, 753855
nicstat, 2401, 1999
net-snmp, 2955, 13684
motif, 42241, 752330
nim, 3093, 15010
mpe2, 42159, 751176
msgpack-c, 42132, 746812
molcas, 42190, 749860
mscgen, 42166, 749918
molden, 42298, 755011
mivisionx, 57065, 1001305
mothur, 42205, 750928
mpibind, 42213, 750155
msmc2, 42251, 757156
ninja, 6265, 87292
ninja-fortran, 6265, 87292
nfs-utils, 6692, 98002
mrbench, 42154, 749891
mt-metis, 42178, 749494
mrnet, 42158, 749462
nvhpc, 2453, 2144
nvdimmsim, 2401, 1999
mpas-model, 43561, 796763
mpix-launch-swift, 42936, 785152
mfem, 85944, 1194744
mutationpp, 42191, 749537
nanoflann, 42172, 749476
nanomsg, 42173, 749483
numdiff, 6317, 88652
nspr, 2909, 12691
nanopb, 42690, 763331
nvptx-tools, 6547, 90831
nseg, 2401, 1999
npth, 2403, 2013
nn-c, 2408, 2024
nmap, 2403, 2013
muster, 42186, 751367
mvapich2, 42132, 746795
n2p2, 43278, 812891
nghttp2, 42132, 125403
netperf, 2403, 2013
netlib-xblas, 2420, 2043
netkit-ftp, 2401, 1999
muscle, 2402, 2006
newt, 2510, 5353
nss, 3011, 14878
nbdkit, 3145, 20493
numactl, 3143, 20479
nettle, 3173, 21495
njet, 3158, 21308
mrcpp, 42336, 754370
munge, 6534, 95758
mpilander, 42132, 746798
nginx, 3108, 15145
multiverso, 42186, 751372
mono, 42181, 750001
mpich, 42132, 746773
msmc, 42245, 757122
muparser, 42152, 749428
mumax, 43812, 760331
mummer, 42372, 757620
mumps, 42787, 778853
mstk, 43410, 785049
mofem-fracture-module, 66937, 1055742
mofem-cephas, 66657, 1047572
nyancat, 2404, 2020
oniguruma, 2402, 2006
ocamlbuild, 2577, 5597
ocaml, 2559, 4784
opam, 2610, 5694
node-js, 6900, 96379
npm, 6921, 97461
notmuch, 7533, 109576
opa-psm2, 3174, 21394
oclock, 3739, 41289
occa, 6435, 88845
mvapich2x, 42132, 746800
namd, 44488, 770749
open-iscsi, 4705, 3350
mrbayes, 43869, 768656
mpifileutils, 42491, 766331
mrchem, 42772, 768514
open-isns, 2405, 2027
opencl-c-headers, 2404, 2020
openblas, 3105, 13196
mptensor, 43196, 788559
openexr, 2564, 5566
opengl, 2702, 2252
mpileaks, 43463, 778146
openglu, 2443, 2023
openjdk, 2465, 2124
nccl, 43545, 752138
of-precice, 30452, 28101
mvapich2-gdr, 42132, 746793
ncview, 42765, 766123
mysql, 43691, 776078
of-catalyst, 25927, 23762
ngmlr, 42202, 749615
mysqlpp, 43810, 782387
ncbi-toolkit, 42607, 761255
mofem-minimal-surface-equation, 66901, 1055640
openipmi, 6315, 89492
openfst, 6379, 87567
opennurbs, 2408, 2024
openpa, 2405, 2027
mofem-users-modules, 66840, 1051695
miniapp-ascent, 97182, 1273313
openfoam, 25646, 23492
mlperf-deepcam, 75375, 1315428
nacos, 42153, 749889
openspeedshop, 4404, 3278
optipng, 2401, 1999
opari2, 2408, 2048
openresty, 2442, 2902
openssl, 3030, 13299
nest, 44619, 800606
oracle-instant-client, 2425, 2815
opus, 2548, 5559
nekbone, 42157, 751069
nekcem, 42171, 752877
openslp, 6442, 91986
openldap, 7009, 102484
openspeedshop-utils, 4404, 3278
neo4j, 42162, 749924
nix, 42447, 755635
nek5000, 42170, 751112
ngspice, 43365, 783810
netcdf-c, 42711, 762247
netcdf-cxx4, 43501, 787829
orfm, 2436, 2864
orbit2, 7172, 100490
minigan, 93631, 1511865
openloops, 6673, 90464
openssh, 3146, 15726
netlib-lapack, 42132, 746811
ossp-uuid, 2406, 2005
p7zip, 2401, 1999
osi, 2417, 2803
nut, 42364, 750609
nvtop, 43530, 752138
numap, 42206, 750336
pacvim, 2544, 4703
nccl-tests, 44937, 759130
nekrs, 43657, 754486
nektar, 43094, 771090
nco, 42947, 774663
nvshmem, 44974, 759461
ncl, 47580, 897788
mxnet, 64465, 1142569
pacbio-dazz-db, 6551, 93709
netdata, 42252, 753060
neovim, 42619, 761740
pacparser, 6613, 89171
pacbio-damasker, 6551, 93709
osmctools, 3148, 20600
nfs-ganesha, 42345, 756862
pacbio-daligner, 6572, 94877
nlohmann-json-schema-validator, 42462, 752816
nlohmann-json, 42319, 749816
ntirpc, 42221, 750978
numamma, 42301, 754720
oce, 42458, 753210
paml, 2401, 1999
otf, 2437, 2869
otf2, 3157, 2705
parallel, 2914, 12724
odc, 43045, 782799
nccmp, 42727, 764906
ntpoly, 42184, 752726
nnvm, 42232, 752318
p11-kit, 6313, 88746
papi, 6672, 93428
octave-control, 44866, 833629
nwchem, 42376, 765999
nsimd, 42524, 750342
oclint, 42499, 760955
octave-arduino, 44889, 836606
nnpack, 42194, 749889
patchelf, 2406, 2034
patch, 2402, 2006
openfdtd, 42157, 751069
ocl-icd, 42475, 759454
octave-gsl, 44948, 838620
pal, 2440, 3631
openjpeg, 42132, 746818
octave-io, 44868, 833653
octave-symbolic, 44864, 833625
nextflow, 42155, 749815
openkim-models, 42269, 752414
oclgrind, 42202, 749663
onnx, 42478, 753799
ompt-openmp, 42182, 749488
netcdf-cxx, 42733, 764924
netgauge, 42148, 751042
netpbm, 42336, 755286
nfft, 42342, 754352
netlib-scalapack, 42221, 753109
openal-soft, 42186, 749624
opencl-headers, 42277, 753090
opencl-clhpp, 42177, 749511
npb, 42217, 751269
nrm, 44561, 806008
openpbs, 42526, 758459
octave-statistics, 44904, 836654
oci-systemd-hook, 42251, 756059
nalu, 62433, 974972
pcre2, 2416, 2056
pcre, 2425, 2095
pdsh, 2413, 2035
pax-utils, 2401, 1999
parsimonator, 2401, 1999
patchutils, 2403, 2013
pciutils, 2409, 2031
octave-instrctl, 44866, 833629
pdt, 2416, 2080
pdftk, 2416, 2798
octave-optim, 45004, 842736
pathfinder, 2401, 1999
perl-app-cmd, 2909, 12689
perl, 2893, 11890
perl-b-hooks-endofscope, 2931, 13634
perl-array-utils, 2909, 12689
perl-alien-build, 3019, 17414
pcma, 2401, 1999
pandaseq, 3158, 20961
perl-class-data-inheritable, 2909, 12689
perl-carp-clan, 2959, 14710
perl-bit-vector, 2981, 15662
perl-capture-tiny, 2909, 12689
perl-class-load, 2909, 12689
opium, 42154, 751310
perl-alien-libxml2, 6396, 93054
paraview, 23983, 21941
openfoam-org, 42434, 759491
openmpi, 42132, 746831
openstf, 42157, 751069
octopus, 47730, 852299
perl-config-general, 2909, 12689
perl-clone, 2909, 12689
perl-clone-choose, 2909, 12689
perl-class-load-xs, 2931, 13634
perl-compress-raw-zlib, 2960, 13807
perl-compress-raw-bzip2, 2960, 13807
perl-contextual-return, 2931, 13634
perl-alien-svn, 6608, 96424
orc, 42525, 759861
opensubdiv, 45015, 790039
openvdb, 42868, 762498
opentsdb, 42173, 750288
openmolcas, 42492, 772462
perl-acme-damn, 2909, 12689
openmm, 44559, 780110
octave-quaternion, 44876, 833654
perl-algorithm-diff, 2909, 12689
perl-class-inspector, 2909, 12689
p3dfft3, 42396, 756348
perl-cgi, 2957, 14610
osqp, 42174, 749490
perl-cpan-meta-check, 2931, 13634
perl-data-dumper, 2909, 12689
perl-data-stag, 2931, 13634
p4est, 42197, 751634
perl-extutils-makemaker, 2933, 12739
perl-eval-closure, 2909, 12689
perl-extutils-helpers, 2909, 12689
perl-extutils-depends, 2909, 12689
perl-file-chdir, 2909, 12689
perl-ffi-checklib, 2909, 12689
perl-exporter-tiny, 2909, 12689
perl-extutils-pkgconfig, 2915, 12935
perl-extutils-installpaths, 2909, 12689
perl-extutils-config, 2909, 12689
perl-encode-locale, 2909, 12689
perl-exception-class, 2953, 14579
perl-data-optlist, 2931, 13634
openvslam, 57449, 1041840
osu-micro-benchmarks, 42169, 751239
perl-file-listing, 2931, 13634
octave, 44836, 830739
perl-html-parser, 2931, 13634
perl-inline, 2931, 13634
perl-graph-readwrite, 2909, 12689
perl-html-tagset, 2909, 12689
perl-io-all, 2909, 12689
perl-hash-merge, 2953, 14579
perl-io-compress, 3013, 15948
perl-file-pushd, 2909, 12689
perl-http-date, 2909, 12689
perl-graph, 2934, 12744
perl-http-negotiate, 3085, 20273
perl-http-cookies, 3091, 20401
perl-inline-c, 3097, 20524
perl-http-message, 3063, 19308
perl-file-sharedir-install, 2931, 13635
perl-http-daemon, 3206, 25262
perl-exporter-lite, 2909, 12689
perl-file-homedir, 2931, 13634
perl-io-sessiondata, 2909, 12689
