abduco, tweety, 0, 0.3451693058013916, 0.003490924835205078, 0.009382486343383789, 0.0013272762298583984, 0.36621952056884766, 1
acct, tweety, 0, 0.34720802307128906, 0.0033409595489501953, 0.009219646453857422, 0.001224517822265625, 0.36772680282592773, 1
3proxy, tweety, 0, 0.36525535583496094, 0.0033762454986572266, 0.02950763702392578, 0.020261764526367188, 0.49958062171936035, 21
abduco, tweety, 1, 0.3368871212005615, 0.0035943984985351562, 0.00933218002319336, 0.003772258758544922, 0.36000823974609375, 1
activeharmony, tweety, 0, 0.3666105270385742, 0.0034608840942382812, 0.009692668914794922, 0.0012197494506835938, 0.38910818099975586, 1
adf, tweety, 0, 0.3759267330169678, 0.0033528804779052734, 0.009794473648071289, 0.0011594295501708984, 0.39710354804992676, 1
activemq, tweety, 0, 0.3794426918029785, 0.0035278797149658203, 0.009734869003295898, 0.0012044906616210938, 0.4010472297668457, 1
acct, tweety, 1, 0.34311556816101074, 0.0034101009368896484, 0.009296178817749023, 0.004012584686279297, 0.3662238121032715, 1
acpid, tweety, 0, 0.40360307693481445, 0.003670215606689453, 0.03239941596984863, 0.021619558334350586, 0.5470857620239258, 21
aeskeyfind, tweety, 0, 0.3469252586364746, 0.0033447742462158203, 0.009147167205810547, 0.0011975765228271484, 0.36756348609924316, 1
3proxy, tweety, 1, 0.3616671562194824, 0.0033533573150634766, 0.0283205509185791, 0.017246246337890625, 0.49224185943603516, 21
aespipe, tweety, 0, 0.3536243438720703, 0.0033960342407226562, 0.009188652038574219, 0.0012586116790771484, 0.3743736743927002, 1
alan, tweety, 0, 0.35399580001831055, 0.0033309459686279297, 0.009095191955566406, 0.0012133121490478516, 0.3782951831817627, 1
aida, tweety, 0, 0.35481977462768555, 0.003307342529296875, 0.008974075317382812, 0.001177072525024414, 0.37863612174987793, 1
agrep, tweety, 0, 0.358856201171875, 0.003284454345703125, 0.009357213973999023, 0.0011849403381347656, 0.3834061622619629, 1
alglib, tweety, 0, 0.35816216468811035, 0.003545045852661133, 0.009488821029663086, 0.0012118816375732422, 0.3796365261077881, 1
allpaths-lg, tweety, 0, 0.3617229461669922, 0.003389120101928711, 0.010557889938354492, 0.004250526428222656, 0.38677167892456055, 1
albert, tweety, 0, 0.35033345222473145, 0.003432750701904297, 0.014110088348388672, 0.007400989532470703, 0.3980724811553955, 5
abduco, tweety, 2, 0.337477445602417, 0.003379344940185547, 0.00903463363647461, 0.0011229515075683594, 0.3569638729095459, 1
acct, tweety, 2, 0.34379005432128906, 0.0033071041107177734, 0.008882522583007812, 0.0010902881622314453, 0.3626875877380371, 1
activeharmony, tweety, 1, 0.3663182258605957, 0.0035676956176757812, 0.009844779968261719, 0.003937482833862305, 0.3909480571746826, 1
adf, tweety, 1, 0.3679945468902588, 0.0035943984985351562, 0.009968996047973633, 0.0037822723388671875, 0.39209747314453125, 1
activemq, tweety, 1, 0.37221312522888184, 0.003614664077758789, 0.009787321090698242, 0.0040547847747802734, 0.3964104652404785, 1
addrwatch, tweety, 0, 0.5578916072845459, 0.003579378128051758, 0.11944079399108887, 0.11760926246643066, 0.9139807224273682, 77
ack, tweety, 0, 0.36920881271362305, 0.0033240318298339844, 0.020299911499023438, 0.010904073715209961, 0.4584200382232666, 13
aeskeyfind, tweety, 1, 0.3400895595550537, 0.0038068294525146484, 0.009036064147949219, 0.003700733184814453, 0.36304306983947754, 1
aida, tweety, 1, 0.3439466953277588, 0.0033254623413085938, 0.008952140808105469, 0.0010101795196533203, 0.3635826110839844, 1
aespipe, tweety, 1, 0.34540557861328125, 0.0034835338592529297, 0.009083986282348633, 0.003679990768432617, 0.3681778907775879, 1
alan, tweety, 1, 0.34575963020324707, 0.003343820571899414, 0.009126424789428711, 0.0010149478912353516, 0.3660104274749756, 1
agrep, tweety, 1, 0.34673619270324707, 0.003313302993774414, 0.009318113327026367, 0.0010879039764404297, 0.3668692111968994, 1
alglib, tweety, 1, 0.3472306728363037, 0.0033745765686035156, 0.009248971939086914, 0.003942012786865234, 0.3700273036956787, 1
allpaths-lg, tweety, 1, 0.35042476654052734, 0.0035839080810546875, 0.009996652603149414, 0.0011298656463623047, 0.37078285217285156, 1
albert, tweety, 1, 0.344937801361084, 0.0036020278930664062, 0.013210773468017578, 0.0033957958221435547, 0.38504815101623535, 5
acpid, tweety, 1, 0.3981637954711914, 0.0037653446197509766, 0.02844858169555664, 0.01664280891418457, 0.5261690616607666, 21
ace, tweety, 0, 0.35077762603759766, 0.0032820701599121094, 0.008704662322998047, 0.001104116439819336, 0.3724973201751709, 1
3proxy, tweety, 2, 0.3620479106903076, 0.003332376480102539, 0.026830434799194336, 0.01584005355834961, 0.4891986846923828, 21
activeharmony, tweety, 2, 0.35637617111206055, 0.0037550926208496094, 0.008961200714111328, 0.0010395050048828125, 0.3761451244354248, 1
adf, tweety, 2, 0.35870885848999023, 0.0033473968505859375, 0.008867263793945312, 0.0009706020355224609, 0.377734899520874, 1
activemq, tweety, 2, 0.36156153678894043, 0.003721475601196289, 0.00885462760925293, 0.0009644031524658203, 0.3805692195892334, 1
ampl, tweety, 0, 0.35607123374938965, 0.003417491912841797, 0.009292364120483398, 0.0011680126190185547, 0.38002753257751465, 1
aml, tweety, 0, 0.39315319061279297, 0.003397703170776367, 0.03005194664001465, 0.018172740936279297, 0.5306789875030518, 22
alsa-lib, tweety, 0, 0.5580124855041504, 0.003476381301879883, 0.1068580150604248, 0.10919308662414551, 0.8042488098144531, 73
