r-rnoaa, 44164, 578571
r-triebeard, 39331, 392205
rendercheck, 1217, 8305
rocm-bandwidth-test, 39219, 386532
soapdenovo-trans, 39267, 390943
tmalign, 197, 244
trnascan-se, 39036, 388485
xev, 1346, 9627
xmore, 4305, 31113
zookeeper-benchmark, 39028, 386327
arpack-ng, 39179, 387491
c-ares, 39033, 386085
cracklib, 39161, 388444
evtgen, 46109, 483563
glfmultiples, 233, 489
gnome-common, 918, 5540
gplates, 44728, 483175
intel-oneapi-tbb, 204, 264
jchronoss, 39180, 388845
libiberty, 208, 297
libmnl, 912, 5498
libsamplerate, 911, 5491
libxaw, 4273, 30505
lmdb, 201, 272
lynx, 322, 1037
memkind, 952, 5891
miniconda3, 197, 244
miranda, 197, 244
mofem-users-modules, 61903, 567053
orca, 39039, 386117
phylobayesmpi, 39007, 386461
py-azure-mgmt-devtestlabs, 39604, 402602
py-cinema-lib, 30602, 28996
py-fastaindex, 4354, 28706
py-flexx, 4804, 32692
py-geoalchemy2, 41553, 421855
py-msrest, 39287, 393829
py-pybind11-stubgen, 4355, 28713
py-pyke, 4072, 27640
py-pysqlite, 4028, 27584
py-python-logstash, 4009, 27512
py-rbtools, 42894, 436280
py-torch-geometric, 60698, 604337
r-ca, 39294, 390051
r-edger, 39605, 398897
r-globaloptions, 39341, 390157
r-leaflet-providers, 39294, 390051
r-packrat, 39297, 390072
r-rda, 39296, 390065
r-shortread, 42908, 469340
r-webshot, 39707, 411811
samtools, 39244, 388908
stc, 39762, 403456
vifi, 44088, 458126
arm, 197, 244
atlas, 228, 333
beagle, 39009, 386113
chai, 45645, 407108
dftd4, 39091, 386988
fastx-toolkit, 213, 423
filebench, 4159, 28799
formetis, 39277, 391644
guacamole-client, 39013, 386150
ike-scan, 197, 244
intel-pin, 203, 286
jetty-project, 39023, 386177
libhbaapi, 912, 5498
libmodbus, 206, 307
libsakura, 39385, 392018
modeltest-ng, 39061, 386257
nspr, 678, 3382
octave, 41683, 433998
perl-extutils-depends, 678, 3380
perl-lwp-mediatypes, 678, 3380
perl-test-fatal, 700, 3616
pixman, 334, 1225
procps-ng, 197, 244
py-affine, 4354, 28706
py-archspec, 5564, 37179
py-avro, 4354, 28706
py-azure-mgmt-core, 39179, 389490
py-chalice, 40165, 398218
py-google-api-python-client, 4851, 33875
py-hdfs, 39069, 386667
py-ndg-httpsclient, 39127, 386759
py-pydotplus, 39047, 386216
py-rosinstall-generator, 5328, 36134
py-sfepy, 67512, 630330
r-aims, 39565, 400828
r-cardata, 39321, 390112
r-emmeans, 39646, 402988
r-gmp, 39338, 390190
r-lfe, 39726, 403198
r-pbapply, 39299, 390096
r-rematch2, 40452, 429794
r-sourcetools, 39296, 390065
r-withr, 39339, 390163
ruby-asciidoctor, 4134, 28441
scala, 39013, 386151
strace, 218, 344
sympol, 39102, 386773
vmatch, 197, 244
w3m, 39221, 389228
aspell6-de, 213, 423
attr, 199, 258
bdw-gc, 231, 488
bitsery, 39031, 386071
clamr, 39183, 389364
distcc, 314, 1126
eckit, 39839, 403393
frontier-client, 4389, 29204
gdrcopy, 201, 272
git, 38991, 384047
hibench, 39020, 386204
k8, 232, 484
knem, 38991, 384008
libsndfile, 4202, 29166
libxprintapputil, 1553, 11723
loki, 203, 262
mad-numdiff, 39032, 386078
msmc2, 39110, 390821
opam, 388, 1403
openimageio, 40466, 404744
perl-sub-exporter, 744, 4091
phist, 62520, 562609
py-biomine, 44122, 456983
py-gast, 4362, 28757
py-grequests, 39159, 387351
py-murmurhash, 4723, 29804
py-nvidia-ml-py, 4009, 27512
py-paramiko, 39391, 389239
py-pytest-arraydiff, 39030, 394818
py-spdlog, 39129, 388408
py-webob, 4426, 28852
py-zxcvbn, 4357, 28727
r-ada, 39352, 392201
r-biocsingular, 41211, 443981
r-dosnow, 39481, 398594
r-getoptlong, 39499, 396593
r-keggrest, 40706, 425994
r-nor1mix, 39262, 389990
r-rcpp, 39309, 390156
r-sfsmisc, 39348, 390176
r-urca, 39516, 394566
rocm-smi, 4077, 27677
ruby, 4109, 28009
sbt, 39010, 386130
storm, 39026, 386306
util-linux, 4151, 28231
visit, 44675, 452408
aspell6-en, 213, 423
atop, 362, 1310
beast-tracer, 39039, 388294
cget, 5602, 37696
clustalw, 197, 244
coinutils, 197, 244
consul, 39039, 386087
efivar, 199, 258
eq-r, 39419, 395117
gate, 50141, 522546
hub, 39011, 386039
leptonica, 39191, 388928
libxau, 317, 1244
libxv, 1232, 8396
lua, 393, 1590
masa, 4317, 29392
miniconda2, 203, 286
minizip, 916, 5528
mofem-minimal-surface-equation, 61964, 570204
pacifica-cli, 39394, 398060
phred, 197, 244
probconsrna, 197, 244
py-advancedhtmlparser, 4381, 29195
py-arcgis, 49475, 531889
py-configobj, 4456, 29347
py-dp-gp-cluster, 46439, 472053
py-jsonpatch, 4385, 29209
py-lru-dict, 4428, 28856
py-mock, 4560, 30038
py-networkx, 4621, 29738
py-oslo-i18n, 4579, 30078
py-pem, 4363, 28769
py-progressbar2, 4498, 29937
py-pycurl, 39116, 386268
py-rioxarray, 50548, 555482
qcachegrind, 39567, 395015
r-bindr, 39262, 389990
r-desc, 39488, 400600
r-genomicalignments, 42415, 455501
r-kegggraph, 39655, 401099
r-networkd3, 40092, 420656
r-rcppcctz, 39352, 392264
r-sf, 44972, 497101
r-xopen, 39508, 402732
satsuma2, 39031, 386071
stata, 272, 730
swarm, 217, 275
task, 39054, 386276
votca-csg, 44859, 452243
asciidoc, 4504, 32475
bashtop, 206, 307
bdii, 4754, 33492
blis, 4134, 27845
boost, 38991, 384040
commons-logging, 39014, 386126
dtcmp, 39032, 388968
form, 957, 5928
fzf, 39086, 386224
h5utils, 41949, 439738
jsoncpp, 39149, 386396
liblbfgs, 917, 5505
libogg, 198, 251
libsvm, 198, 251
libxext, 1167, 7661
linux-headers, 197, 244
lvarray, 51589, 464549
netperf, 199, 258
nn-c, 204, 269
nyancat, 200, 265
octave-statistics, 41751, 438579
perl-file-sharedir-install, 700, 3617
perl-namespace-clean, 722, 3855
perl-time-hires, 678, 3380
pnmpi, 39795, 400379
py-azure-multiapi-storage, 39300, 390768
py-cryptography, 38991, 384014
py-gpaw, 47614, 490502
py-parsedatetime, 4354, 28706
py-pispino, 4422, 29435
py-py2neo, 39318, 393973
py-ranger-fm, 4009, 27512
py-rseqc, 44509, 465125
py-virtualenv, 4377, 28787
py-xvfbwrapper, 4354, 28706
qtkeychain, 39132, 388435
r-biom-utils, 39294, 390051
r-diffobj, 39321, 392131
r-gensa, 39294, 390051
r-iso, 39296, 390065
r-multtest, 39756, 403317
r-quantreg, 39820, 407583
r-rvest, 40232, 424865
r-tseries, 39710, 405403
rmlab, 39226, 388555
sl, 322, 1037
sniffles, 39092, 388267
tkrzw, 39167, 386658
wtdbg2, 258, 505
xclock, 4374, 31773
xmlrpc-c, 197, 244
xtrap, 1474, 10923
aspell6-es, 213, 423
atom-dft, 960, 5916
benchmark, 39164, 386388
chapel, 205, 300
clara, 39042, 386124
decentralized-internet, 197, 244
dnsmasq, 208, 321
eccodes, 39954, 398292
freexl, 197, 244
gapbs, 203, 262
geoip-api-c, 912, 5498
glpk, 942, 5765
go-md2man, 39007, 386011
hsf-cmaketools, 198, 251
hugo, 39083, 386180
lesstif, 1428, 10240
libcanberra, 39136, 387052
lis, 39027, 386517
mpi, 38991, 384636
opencoarrays, 39044, 386613
perl-mailtools, 700, 3616
perl-test-differences, 766, 4328
pindel, 39123, 388506
py-azure-loganalytics, 39376, 396921
py-chainmap, 4357, 28727
py-dask-glm, 53776, 552026
py-luigi, 5589, 38931
py-mpld3, 43514, 442804
py-pyinstrument, 5214, 35548
py-pystac, 4740, 31333
py-python-lzo, 4036, 27742
py-rdflib, 4603, 30599
py-s3cmd, 4846, 32013
py-snappy, 4355, 28708
py-spykeutils, 40711, 403026
py-xmlrunner, 4656, 31551
qt-creator, 39078, 386190
r-biocversion, 39270, 390003
r-dichromat, 39294, 390051
r-genomeinfodb, 39993, 403913
r-isoband, 41660, 480787
r-network, 40465, 429854
r-rbibutils, 39294, 390051
r-seqinr, 40296, 435103
r-uwot, 40046, 418462
rocthrust, 39710, 389720
spm, 368, 1556
stacks, 725, 3670
superlu, 39071, 386651
vecgeom, 49419, 504387
arrow, 41508, 410917
cachefilesd, 201, 272
cdecimal, 197, 244
circos, 39640, 394421
dejagnu, 974, 6050
dotnet-core-sdk, 205, 276
ecdsautils, 39078, 388163
flink, 39019, 386159
graphmap, 232, 484
gts, 4891, 32704
hbm-dramsim2, 197, 244
hip-rocclr, 38991, 384004
kitty, 39184, 387712
libvterm, 897, 5381
libxtst, 1398, 9935
ltp, 911, 5491
mathematica, 198, 251
mfem, 79329, 659211
osqp, 39033, 386085
perl-xml-sax, 722, 3852
pplacer, 197, 244
pumi, 39557, 397412
py-azureml-train, 41963, 451619
py-easybuild-easyconfigs, 4633, 30590
py-fenics-fiat, 39167, 387299
py-jellyfish, 4355, 28713
py-libensemble, 64727, 612043
py-pytest-check-links, 4490, 29436
py-python-magic, 4354, 28706
py-redis, 4416, 29281
py-salib, 46269, 466657
py-wheel, 4694, 29317
qca, 39097, 386254
r-bh, 39264, 390004
r-deoptimr, 39261, 389983
r-generics, 39295, 390058
r-irkernel, 46639, 654807
r-pfam-db, 41450, 460982
r-rjson, 39296, 390065
r-spem, 39554, 398743
r-xts, 39439, 394435
sbml, 42215, 443571
tajo, 39011, 386132
visit-unv, 44734, 454900
asdcplib, 1056, 6229
augustus, 46339, 486692
cinch, 198, 251
cmark, 39036, 386106
dealii-parameter-gui, 39037, 386115
fastqvalidator, 232, 484
fgsl, 39129, 388961
gmake, 4270, 29383
gprolog, 197, 244
grnboost, 6049, 5832
haploview, 39007, 386109
intel-oneapi-ipp, 227, 462
jansi, 39017, 386178
libevpath, 39294, 394887
ltrace, 205, 253
mapsplice2, 39602, 395912
mrnet, 39017, 386057
oniguruma, 198, 251
openfdtd, 39016, 386488
perl-file-listing, 700, 3616
perl-mce, 678, 3380
perl-test-memory-cycle, 722, 3852
pigz, 234, 496
prng, 910, 5484
py-agate-dbf, 4812, 34624
py-argcomplete, 5571, 36682
py-autograd, 39163, 386767
py-binwalk, 4355, 28711
py-bottleneck, 39022, 386122
py-flatten-dict, 4552, 30494
py-geneimpacts, 4356, 28715
py-grpcio, 39196, 389105
py-monotonic, 4354, 28706
py-networkit, 40704, 403039
py-pydocstyle, 4496, 29883
py-pynn, 39707, 393686
py-scipy, 40411, 396256
py-typesentry, 4394, 29203
py-vine, 4356, 28720
py-xlsxwriter, 4009, 27512
qmcpack, 45838, 458105
r-biomart, 43210, 520080
r-dplyr, 41052, 448043
r-ggplotify, 42705, 526523
r-lavaan, 39505, 400614
r-numderiv, 39295, 390058
r-ranger, 39609, 399007
r-samr, 41697, 480158
r-txdb-hsapiens-ucsc-hg19-knowngene, 47826, 599270
rtax, 213, 423
salmon, 39709, 397987
sst-elements, 39980, 402023
utf8proc, 39032, 386073
xfwp, 391, 2063
xproxymanagementprotocol, 197, 244
yara, 910, 5484
assimp, 39045, 386147
byacc, 915, 5490
cbtf, 2196, 2060
cmor, 39677, 395723
earlyoom, 198, 251
ember, 39007, 386461
g4ndl, 198, 251
gdk-pixbuf, 38991, 384018
hcoll, 197, 244
hipfft, 39338, 388948
kmod, 914, 5512
lbzip2, 197, 244
libassuan, 4246, 29914
libeatmydata, 228, 279
libgff, 39031, 386071
mcpp, 197, 244
mii, 197, 244
minio, 39008, 386020
netcdf-cxx4, 40360, 409018
parquet-format, 39731, 394962
pthreadpool, 39048, 386193
py-azure-nspkg, 4354, 28706
py-backports-lzma, 4434, 28913
py-beautifulsoup4, 5533, 38405
py-boto3, 39874, 393375
py-funcsigs, 4379, 28763
py-gpustat, 4964, 33462
py-huggingface-hub, 42896, 435862
py-openmc, 48385, 489542
py-pythonsollya, 39204, 66967
py-spatialite, 39456, 396033
py-wget, 4009, 27512
q-e-sirius, 58406, 516685
r-catools, 39341, 392182
r-estimability, 39261, 389983
r-goplot, 42723, 524823
r-matrixmodels, 39457, 394470
r-polspline, 39265, 390011
r-rlang, 39397, 390311
r-speedglm, 39508, 396617
r-yaqcaffy, 43204, 521249
shc, 201, 272
sio, 39057, 386193
tcsh, 326, 1059
tinker, 39230, 388991
xcb-util-renderutil, 571, 3187
xforms, 39018, 386129
aegean, 39050, 388121
bracken, 4185, 28710
casper, 39048, 386528
csa-c, 197, 244
cxxopts, 39056, 386207
eztrace, 39015, 386470
gdal, 44013, 468547
highfive, 39111, 386329
kafka, 39019, 386159
libisal, 941, 5697
libnids, 5109, 34730
libvips, 39278, 389265
mmv, 197, 244
moreutils, 4400, 32187
mpi-bash, 39090, 389189
octave-symbolic, 41711, 436259
perl-devel-cycle, 678, 3380
perl-http-daemon, 975, 6568
perl-perl-unsafe-signals, 678, 3380
perl-xml-parser, 1352, 10123
ppopen-at, 197, 244
pv, 197, 244
py-alembic, 41326, 418317
py-babel, 4404, 29297
py-bayesian-optimization, 42052, 404284
py-espressopp, 44695, 463148
py-jsonpointer, 4355, 28713
py-louie, 4355, 28713
py-mixedhtseq, 45926, 474685
py-pydmd, 45012, 455728
py-segmentation-models-pytorch, 54925, 535260
qbox, 39722, 403870
r-assertthat, 39263, 389997
r-condop, 52779, 845438
r-haven, 41217, 451295
r-mco, 39296, 390065
r-pmcmr, 39295, 390058
r-rgooglemaps, 39474, 398591
r-spacetime, 39581, 400910
r-vsn, 43168, 541948
salmon-tddft, 40589, 399236
staden-io-lib, 39021, 386075
unison, 359, 1314
valgrind, 38991, 384031
xnnpack, 39045, 386172
astyle, 201, 272
at-spi2-core, 38991, 384021
cbtf-krell, 2200, 2064
cmockery, 912, 5498
commons-lang, 39024, 386166
druid, 39020, 386199
fipscheck, 912, 5498
font-util, 1655, 8745
fyba, 910, 5484
gdbm, 349, 1294
git-fat-git, 39099, 388525
hip, 38991, 383973
kokkos-nvcc-wrapper, 39108, 386755
libthai, 39753, 401759
molden, 39157, 388891
oclint, 39358, 392409
perl-config-general, 678, 3380
perl-file-slurp-tiny, 678, 3380
perl-net-http, 722, 3856
perl-text-format, 700, 3617
pmerge, 794, 4425
proxymngr, 1565, 11783
py-amqp, 4406, 29269
py-asserts, 4358, 28729
py-avro-python3, 4428, 28856
py-azure-mgmt-deploymentmanager, 39604, 402602
py-click, 5523, 36590
py-deeptools, 46320, 483758
py-jupyter-packaging, 5246, 34903
py-macs2, 39058, 386219
py-pluggy, 5584, 36756
py-pybids, 43760, 444697
py-sentry-sdk, 50824, 516074
quinoa, 56740, 527240
r-chipseq, 42973, 471807
r-filehash, 39296, 390065
r-hdf5array, 40834, 432445
r-mgcv, 39667, 397007
r-prettyunits, 39313, 394146
r-roc, 40238, 418662
r-stringfish, 39422, 394477
raja, 42078, 396060
sgpp, 41619, 411465
tengine, 239, 527
tix, 3993, 27107
umesimd, 39039, 386127
xeus, 39706, 394207
abi-compliance-checker, 39424, 392285
braker, 46902, 495856
dcmtk, 39126, 386530
fast-global-file-status, 39364, 392368
goblin-hmc-sim, 197, 244
graphlib, 39033, 386080
hunspell, 4030, 27675
intel-mkl, 304, 721
isl, 937, 5766
julia, 39319, 387028
libmad, 910, 5484
libproxy, 39106, 386309
minivite, 39021, 386511
nim, 862, 4367
ns-3-dev, 39401, 389692
pcma, 197, 244
perl-cgi, 726, 3883
perl-digest-md5, 678, 3380
perl-io-socket-ssl, 844, 4350
perl-set-intspan, 678, 3380
phantompeakqualtools, 41800, 449981
py-bitstring, 4009, 27512
py-cftime, 39048, 386185
py-gee-asset-manager, 40949, 417338
py-merlin, 42944, 436957
py-pygdbmi, 4465, 28927
py-pyscf, 42997, 415515
py-spyder, 44687, 460318
r-affycontam, 39854, 409748
r-blockmodeling, 40563, 431834
r-dqrng, 39479, 396600
r-ggpubr, 49504, 720980
r-mlrmbo, 45580, 627247
r-readxl, 40731, 442968
r-snpstats, 39669, 401093
r-xgboost, 40000, 406005
ruby-ronn, 4221, 29864
sctk, 200, 265
shark, 39039, 386129
taskflow, 39060, 386119
voropp, 203, 262
watch, 4041, 27786
xcalc, 4318, 31203
xhost, 1474, 10840
xsdk-examples, 106255, 896327
amr-wind, 72446, 600539
cntk, 54082, 548174
erlang, 923, 5579
exempi, 39067, 386289
g4tendl, 198, 251
gengetopt, 707, 3660
glib, 4875, 32284
googletest, 38991, 386120
hpcx-mpi, 201, 243
httpie, 39089, 386275
lastz, 198, 251
libabigail, 40078, 405347
libxevie, 1237, 8438
ligra, 1075, 3321
lwm2, 39204, 387879
mpt, 220, 256
muster, 39045, 386618
openfoam-org, 39293, 391812
perl-hash-merge, 722, 3852
perl-padwalker, 678, 3380
perl-try-tiny, 678, 3380
pnfft, 39300, 394168
py-azure-mgmt-batch, 39604, 402602
py-bz2file, 4009, 27512
py-current, 4354, 28706
py-dxchange, 52683, 553374
py-kiwisolver, 4356, 28715
py-markdown, 4541, 29151
py-mx, 4009, 27512
py-nvidia-ml-py3, 4009, 27512
py-pandocfilters, 4009, 27512
py-pickleshare, 4627, 30617
py-prompt-toolkit, 4642, 30214
py-pydot, 39574, 395103
py-rnc2rng, 4409, 29694
py-seriate, 40255, 407814
py-unshare, 4362, 28715
py-webencodings, 4426, 28852
py-zict, 4455, 29345
r-a4reporting, 41639, 469919
r-biocinstaller, 39315, 390115
r-delayedarray, 40423, 421048
r-gamlss-data, 39296, 390065
r-hwriter, 39294, 390051
r-mgraster, 39294, 390051
r-pool, 39642, 403035
r-rhmmer, 41740, 465356
r-spdata, 39489, 398679
r-xlsx, 39417, 394890
ruby-narray, 4133, 28444
scons, 4392, 28824
shortbred, 39421, 392035
talass, 39051, 386137
vigra, 40136, 404301
yarn, 201, 272
abseil-cpp, 39069, 386214
brltty, 4072, 28174
catch2, 39092, 386498
cuda, 4091, 27760
dia, 39084, 386671
fixesproto, 290, 945
fmt, 39125, 386324
grep, 197, 244
guile, 4225, 28827
haveged, 197, 244
hic-pro, 49656, 610656
libical, 39115, 386302
meme, 39158, 389456
ncbi-rmblastn, 213, 425
netlib-scalapack, 39080, 387184
pandoc, 38991, 384030
presentproto, 290, 945
py-4suite-xml, 4084, 27667
py-anuga, 48701, 532893
py-certipy, 39018, 386094
py-genders, 4009, 27512
py-gsd, 39079, 386247
py-multi-key-dict, 4009, 27512
py-numexpr, 39158, 386408
py-pyglet, 4443, 29266
py-pyside2, 39870, 396328
py-sqlalchemy, 41080, 414674
qjson, 39037, 386115
r-bio3d, 39365, 392280
r-diffusionmap, 39751, 405613
r-geoquery, 42504, 495758
r-lambda-r, 39354, 392215
r-optparse, 39325, 392158
r-rcppeigen, 39517, 396697
r-shinystan, 45921, 643405
relax, 46522, 488924
speex, 197, 244
sspace-longread, 678, 3380
sublime-text, 39060, 386312
vmc, 46174, 486083
alpaka, 40435, 388404
byte-unixbench, 197, 244
cc65, 201, 272
clingo, 39890, 400317
docbook-xsl, 4031, 27962
elmerfem, 26522, 25225
fasd, 197, 244
feh, 39137, 389255
gnutls, 4404, 30204
graylog2-server, 39012, 386139
hydra, 197, 244
imagemagick, 39087, 386683
libffi, 198, 251
libksba, 4257, 29925
librsvg, 38991, 384021
mirdeep2, 39672, 398122
nlohmann-json, 39173, 386392
papyrus, 39040, 386586
procenv, 4217, 29671
py-altgraph, 4354, 28706
py-asdf, 39406, 393627
py-batchspawner, 45197, 467823
py-fypp, 4354, 28706
py-graphql-core, 4403, 28816
py-ibm-watson, 39346, 392300
py-numexpr3, 39102, 386266
py-pygtk, 39456, 393646
py-scientificpython, 39013, 386055
py-typing-extensions, 4474, 29424
py-vsts-cd-manager, 39405, 397069
r-annaffy, 41548, 465560
r-codex, 43169, 468570
r-fpc, 40148, 422377
r-intervals, 39295, 390058
r-modeltools, 39263, 389997
r-purrr, 40489, 429938
r-ruv, 42635, 522353
r-udunits2, 39319, 390296
rocm-cmake, 38991, 384037
snap-korf, 39048, 386307
transset, 1149, 7587
unittest-cpp, 39032, 386078
xfsdump, 4727, 32544
xtensor-python, 39823, 398082
3proxy, 912, 5498
autofact, 5835, 47413
blasr-libcpp, 39960, 404608
cmake, 38991, 384032
delta, 39012, 386139
fasttext, 39034, 386092
glm, 39135, 386286
highwayhash, 197, 244
hotspot, 197, 244
httperf, 910, 5484
iceauth, 379, 1894
intel-mpi, 222, 390
iso-codes, 4096, 27830
kahip, 39096, 387250
libnetfilter-queue, 986, 6242
libspatialindex, 39123, 386262
miniforge3, 201, 272
mmg, 39884, 402642
nss, 780, 4067
octave-control, 41713, 436263
perl-dbd-sqlite, 703, 3637
perl-http-message, 832, 5036
perl-perl6-slurp, 702, 3430
perl-yaml, 678, 3380
precice, 61552, 557483
py-bcolz, 39141, 386406
py-entrypoints, 4479, 29339
py-fixtures, 4354, 28706
py-fuzzywuzzy, 4393, 29225
py-gpytorch, 54485, 512288
py-parameterized, 4354, 28706
py-pip, 4558, 29156
py-pudb, 4454, 29817
py-pyface, 40742, 409700
py-scikit-learn, 41904, 401855
py-umi-tools, 46406, 477101
r-annotationforge, 41621, 467693
r-codetools, 39297, 390072
r-fgsea, 42986, 541522
r-hypergraph, 39438, 394461
r-miniui, 40565, 436001
r-proj4, 39468, 394734
r-rrcov, 39770, 403273
r-taxizedb, 43942, 510079
rmats, 39019, 386096
singularityce, 39075, 386503
tdengine, 39032, 386078
vtable-dumper, 223, 454
wordnet, 4015, 27556
xdbedizzy, 1199, 8057
xlsatoms, 1153, 3725
xwud, 1149, 7587
amdscalapack, 39074, 387154
camellia, 56505, 524990
ebms, 39022, 386495
freebayes, 39427, 392230
gtkorvo-cercs-env, 39032, 386078
igv, 39010, 386109
libcatalyst, 39051, 386603
log4cxx, 4328, 30452
mcl, 197, 244
migraphx, 41511, 409957
ngmlr, 39061, 386126
pacbio-damasker, 4285, 29797
pennant, 39032, 386552
py-acme-tiny, 4554, 30027
py-apptools, 40919, 414997
py-biopandas, 40028, 395053
py-filemagic, 4354, 28706
py-ftfy, 4382, 29197
py-google-auth-httplib2, 4756, 32685
py-httpcore, 4823, 31405
py-jdatetime, 4009, 27512
py-lap, 39101, 386293
py-peachpy, 4587, 30475
py-proglog, 42834, 435161
py-readme-renderer, 4931, 32134
py-sacremoses, 42992, 436968
py-us, 4385, 29209
py-whichcraft, 4354, 28706
qemu, 5046, 33759
r-affycompatible, 40414, 413150
r-boot, 39299, 390086
r-dose, 44394, 589337
r-gplots, 39574, 400834
r-lumi, 52795, 787855
r-rgdal, 44514, 479499
r-tclust, 39300, 390093
raxml, 39089, 386615
shuffile, 39111, 389249
testdfsio, 39045, 388315
weechat, 39297, 387969
anaconda2, 217, 384
autogen, 4264, 29390
binutils, 4161, 28095
bloaty, 39031, 386071
claw, 39259, 388933
dataspaces, 39058, 386704
fastdb, 198, 251
fenics-basix, 39702, 396164
glvis, 79981, 672981
kaiju, 44205, 459050
librsb, 254, 529
libvori, 39034, 386092
mira, 39131, 386678
newt, 306, 1098
nnvm, 39091, 388204
pagmo, 41550, 426100
poppler, 38991, 384020
py-azure-mgmt-cognitiveservices, 39604, 402602
py-cairocffi, 4469, 29938
py-cyordereddict, 4009, 27512
py-easybuild-framework, 4490, 29429
py-faststructure, 39094, 388850
py-iminuit, 39085, 386242
py-numcodecs, 39229, 387046
py-pyfasta, 39094, 386254
py-rich, 4833, 32804
py-semver, 4354, 28706
py-spacy-models-en-vectors-web-lg, 43657, 448161
py-wincertstore, 4354, 28706
qd, 910, 5484
r-abind, 39295, 390058
r-beeswarm, 39261, 389983
r-corrplot, 39262, 389990
r-flexmix, 39450, 396468
r-htmlwidgets, 39768, 405372
r-mcmc, 39294, 390051
r-pkgmaker, 40051, 414131
r-rgenoud, 39296, 390065
r-sn, 40029, 416159
r-vgam, 39404, 390312
roctracer-dev, 39791, 390730
sombrero, 39011, 386486
tppred, 41974, 406074
xcb-util-keysyms, 581, 3241
xf86vidmodeproto, 290, 945
xmh, 4346, 31502
ampl, 198, 251
axl, 39121, 388820
chatterbug, 39899, 395164
dimemas, 39047, 386291
figtree, 39006, 386097
gobject-introspection, 38991, 384015
hsakmt, 197, 244
hudi, 39013, 386150
ldc-bootstrap, 39133, 386771
libxres, 1234, 8402
lp-solve, 197, 244
mallocmc, 39177, 386455
mxml, 199, 258
nekbone, 39016, 386488
otf2, 926, 923
patch, 198, 251
perl-algorithm-diff, 678, 3380
perl-date-manip, 678, 3380
perl-html-parser, 700, 3616
perl-params-util, 678, 3380
perl-xml-regexp, 678, 3380
ppopen-appl-fdm-at, 39007, 386461
py-azure-mgmt-storage, 39605, 402609
py-cvxpy, 41355, 408052
py-gym, 41954, 410328
py-nc-time-axis, 43535, 444922
py-pyprof2html, 4565, 31016
py-python-dateutil, 4712, 30837
py-pyvcf, 4354, 28706
py-rope, 4357, 28727
py-setuptools-git, 39018, 386094
py-uproot4, 39281, 389390
r-alsace, 42318, 454221
r-cli, 39513, 398652
r-fastmatch, 39261, 389983
r-gviz, 53110, 780387
r-plotrix, 39292, 390067
r-rminer, 51378, 800065
r-yapsa, 56163, 910515
timedatex, 4893, 32718
tut, 4061, 27607
vapor, 40246, 409681
acts, 52566, 532979
changa, 39461, 390613
cxx, 197, 114
dd4hep, 50456, 523937
fonttosfnt, 585, 3318
fullock, 915, 5519
gccxml, 39032, 386078
hacckernels, 39031, 386071
intel-mpi-benchmarks, 39023, 386543
libdmx, 1234, 8402
libgtextutils, 197, 244
libmicrodns, 4462, 29885
libtiff, 38991, 384025
minismac2d, 39007, 386461
netdata, 39111, 387061
openvdb, 39715, 394516
perl-test-exception, 700, 3616
pig, 197, 244
prism, 39007, 386109
py-azure-mgmt-containerservice, 39605, 402609
py-cclib, 39073, 386177
py-fusepy, 4568, 30721
py-gputil, 4720, 29796
py-httptools, 4720, 29796
py-iso8601, 4354, 28706
py-kombu, 5630, 37712
py-mo-pack, 39083, 388376
py-progress, 4354, 28706
py-pycuda, 39370, 390001
py-rise, 42623, 427787
py-torchmetrics, 51974, 497565
r-annotationhub, 45663, 624971
r-cubature, 39343, 392275
r-forecast, 43221, 548408
r-isdparser, 40796, 440916
r-multitaper, 39295, 390058
r-ptw, 42148, 445502
r-runit, 39294, 390051
r-th-data, 39636, 398939
rasqal, 4027, 27929
rinetd, 782, 4346
rocm-smi-lib, 38991, 384038
slf4j, 39017, 386178
templight-tools, 39174, 386409
vvtest, 4085, 27676
wxparaver, 39136, 390419
activeharmony, 198, 251
audacious, 39048, 386353
ccache, 39088, 386382
cryptopp, 4298, 29864
damselfly, 39038, 386567
fann, 39031, 386071
ghost, 40652, 399543
heffte, 45857, 430639
kibana, 39006, 386097
libmetalink, 4061, 27838
libtasn1, 209, 328
libxfont, 640, 3912
libzmq, 1073, 2208
lua-sol2, 39043, 386157
mpest, 197, 244
mrtrix3, 39441, 393786
opennurbs, 204, 269
optional-lite, 39038, 386120
perl-scalar-list-utils, 678, 3380
pestpp, 39126, 386749
py-azure-core, 39089, 386778
py-boltons, 4354, 28706
py-coapthon3, 39041, 386551
py-geographiclib, 4354, 28706
py-h5netcdf, 40020, 394811
py-nbconvert, 40878, 411253
py-pydap, 39577, 392102
py-requests-oauthlib, 39182, 390989
py-thinc, 43449, 442673
r-afex, 49074, 704182
r-callr, 39530, 402837
r-effects, 43455, 489516
r-gostats, 43393, 523965
r-mclust, 39297, 390072
r-plot3d, 39320, 392140
r-rgl, 44331, 579724
r-threejs, 43629, 558687
rhash, 197, 244
rocm-clang-ocl, 39309, 386723
smof, 4071, 27635
sqlite-jdbc, 39014, 386162
trilinos-catalyst-ioss-adapter, 21771, 20711
viennarna, 39125, 389057
xsbench, 39024, 386520
alglib, 197, 244
bam-readcount, 39031, 386071
cbtf-lanl, 2200, 2064
coevp, 39458, 393487
ecbuild, 39103, 386252
